A64	A64	Unspecified sexually transmitted disease	Bệnh lây truyền qua đường tình dục không xác định
A65	A65	Nonvenereal syphilis	Giang mai không lây qua đường tình dục
A66	A66	Yaws	Ghẻ cóc (do nhiễm Treponema pertenue)
A66.0	A660	Initial lesions of yaws	Tổn thương ban đầu của ghẻ cóc
A66.1	A661	Multiple papillomata and wet crab yaws	Đau nhú mềm và ghẻ cóc dạng u
A66.2	A662	Other early skin lesions of yaws	Tổn thương da sớm khác của ghẻ cóc
A66.3	A663	Hyperkeratosis of yaws	Tăng sừng hóa của ghẻ cóc
A66.4	A664	Gummata and ulcers of yaws	Gôm và loét của ghẻ cóc
A66.5	A665	Gangosa	Bệnh Gangosa (bệnh loét quanh mũi)
A66.6	A666	Bone and joint lesions of yaws	Tổn thương xương và khớp của ghẻ cóc
A66.7	A667	Other manifestations of yaws	Biểu hiện khác của ghẻ cóc
A66.8	A668	Latent yaws	Ghẻ cóc tiềm ẩn
A66.9	A669	Yaws, unspecified	Ghẻ cóc, không đặc hiệu
A67	A67	Pinta [carate]	Bệnh Pinta (bệnh do Treponema carateum)
A67.0	A670	Primary lesions of pinta	Tổn thương tiên phát của pinta
A67.1	A671	Intermediate lesions of pinta	Tổn thương trung gian của pinta
A67.2	A672	Late lesions of pinta	Tổn thương muộn của pinta
A67.3	A673	Mixed lesions of pinta	Tổn thương hỗn hợp của pinta
A67.9	A679	Pinta, unspecified	Pinta, không đặc hiệu
A68	A68	Relapsing fevers	Bệnh sốt hồi qui
A68.0	A680	Louse-borne relapsing fever	Sốt hồi qui do chấy rận
A68.1	A681	Tick-borne relapsing fever	Sốt hồi qui do ve truyền
A68.9	A689	Relapsing fever, unspecified	Sốt hồi qui, không đặc hiệu
A69	A69	Other spirochaetal infections	Bệnh do xoắn trùng khác
A69.0	A690	Necrotizing ulcerative stomatitis	Viêm loét hoại tử ở miệng
A69.1	A691	Other Vincent s infections	Nhiễm trùng do kiểu Vincent khác
A69.2	A692	Lyme disease	Bệnh Lyme
A69.8	A698	Other specified spirochaetal infections	Nhiễm xoắn khuẩn xác định khác
A69.9	A699	Spirochaetal infection, unspecified	Nhiễm xoắn khuẩn không đặc hiệu
A70	A70	Chlamydia psittaci infection	Bệnh do Chlamydia psittaci
A71	A71	Trachoma	Bệnh mắt hột
A71.0	A710	Initial stage of trachoma	Giai đoạn đầu của bệnh mắt hột
A71.1	A711	Active stage of trachoma	Giai đoạn hoạt động của mắt hột
A71.9	A719	Trachoma, unspecified	Bệnh mắt hột, không đặc hiệu
A74	A74	Other diseases caused by chlamydiae	Bệnh khác do chlamydia
A74.0†	A740	Chlamydial conjunctivitis (H13.1*)	Viêm kết mạc do chlamydia (H13.1*)
A74.8	A748	Other chlamydial diseases	Bệnh do chlamydia khác
A74.9	A749	Chlamydial infection, unspecified	Bệnh do chlamydia, không xác định
A75	A75	Typhus fever	Bệnh sốt phát ban do Rickettsia
A75.0	A750	Epidemic louse-borne typhus fever due to Rickettsia prowazekii	Sốt phát ban dịch tễ do chấy rận Rickettsia prowazekii
A75.1	A751	Recrudescent typhus [Brill s disease]	Sốt phát ban tái diễn [bệnh Brill]
A75.2	A752	Typhus fever due to Rickettsia typhi	Sốt phát ban do Rickettsia typhi
A75.3	A753	Typhus fever due to Rickettsia tsutsugamushi	Sốt phát ban do Rickettsia tsutsugamushi
A75.9	A759	Typhus fever, unspecified	Sốt phát ban, không đặc hiệu
A77	A77	Spotted fever [tick-borne rickettsioses]	Sốt phát ban dạng đốm (bệnh Rickttsia do bọ ve truyền )
A77.0	A770	Spotted fever due to Rickettsia rickettsii	Sốt phát ban dạng đốm do Rickettsia rikettsii
A77.1	A771	Spotted fever due to Rickettsia conorii	Sốt phát ban dạng đốm do Rickettsia conoril
A77.2	A772	Spotted fever due to Rickettsia sibirica	Sốt phát ban dạng đốm do Rickettsia siberica
A77.3	A773	Spotted fever due to Rickettsia australis	Sốt phát ban dạng đốm do Rickettsia australis
A77.8	A778	Other spotted fevers	Sốt phát ban dạng đốm khác
A77.9	A779	Spotted fever, unspecified	Sốt phát ban dạng đốm, không đặc hiệu
A78	A78	Q fever	Sốt Q
A79	A79	Other rickettsioses	Các bệnh do Rickettsia khác
A79.0	A790	Trench fever	Sốt chiến hào
A79.1	A791	Rickettsialpox due to Rickettsia akari	Mụn Rickettsia do Rickettsia akari
A79.8	A798	Other specified rickettsioses	Bệnh do Rickettsia xác định khác
A79.9	A799	Rickettsiosis, unspecified	Nhiễm Rickettsia, không đặc hiệu
A80	A80	Acute poliomyelitis	Bệnh bại liệt cấp
A80.0	A800	Acute paralytic poliomyelitis, vaccine-associated	Bệnh bại liệt cấp, thể liệt, liên quan đến vaccins
A80.1	A801	Acute paralytic poliomyelitis, wild virus, imported	Bệnh bại liệt cấp, thể liệt, do virus hoang dại, ngoại lai
A80.2	A802	Acute paralytic poliomyelitis, wild virus, indigenous	Bệnh bại liệt cấp, thể liệt, virus hoang dại, nội địa
A80.3	A803	Acute paralytic poliomyelitis, other and unspecified	Bệnh bại liệt cấp, thể liệt khác và không xác định
A80.4	A804	Acute nonparalytic poliomyelitis	Bệnh bại liệt cấp, không liệt
A80.9	A809	Acute poliomyelitis, unspecified	Bệnh bại liệt cấp, không đặc hiệu
A81	A81	Atypical virus infections of central nervous system	Bệnh do virus không điển hình ở hệ thần kinh trung ương
A81.0	A810	Creutzfeldt-Jakob disease	Bệnh bò điên (Creutzfeidt-Jakob)
A81.1	A811	Subacute sclerosing panencephalitis	Viêm toàn não xơ hóa bán cấp
A81.2	A812	Progressive multifocal leukoencephalopathy	Bệnh lý não chất trắng đa ổ tiến triển
A81.8	A818	Other atypical virus infections of central nervous system	Nhiễm virus không điển hình khác của hệ thần kinh trung ương
A81.9	A819	Atypical virus infection of central nervous system, unspecified	Nhiễm vius không điển hình của hệ thần kinh trung ương, không đặc hiệu
A82	A82	Rabies	Bệnh dại
A82.0	A820	Sylvatic rabies	Bệnh dại vùng rừng núi
A82.1	A821	Urban rabies	Bệnh dại thành thị
A82.9	A829	Rabies, unspecified	Bệnh dại, không đặc hiệu
A83	A83	Mosquito-borne viral encephalitis	Viêm não virus do muỗi truyền
A83.0	A830	Japanese encephalitis	Viêm não Nhật Bản
A83.1	A831	Western equine encephalitis	Viêm não ngựa miền Tây
A83.2	A832	Eastern equine encephalitis	Viêm não ngựa miền Đông
A83.3	A833	St Louis encephalitis	Viêm não St. Louis
A83.4	A834	Australian encephalitis	Viêm não châu Úc
A83.5	A835	California encephalitis	Viêm não California
A83.6	A836	Rocio virus disease	Bệnh virus Rocio
A83.8	A838	Other mosquito-borne viral encephalitis	Viêm não virus khác do muỗi truyền
A83.9	A839	Mosquito-borne viral encephalitis, unspecified	Viêm não virus do muỗi truyền, không đặc hiệu
A84	A84	Tick-borne viral encephalitis	Viêm não virus do ve truyền
A84.0	A840	Far Eastern tick-borne encephalitis [Russian spring-summer encephalitis]	Viêm não Viễn Đông do ve truyền [viêm não xuân hè Nga]
A84.1	A841	Central European tick-borne encephalitis	Viêm não Trung Âu do ve truyền
A84.8	A848	Other tick-borne viral encephalitis	Viêm não virus khác do ve truyền
A84.9	A849	Tick-borne viral encephalitis, unspecified	Viêm não virus do ve truyền, không đặc hiệu
A85	A85	Other viral encephalitis, not elsewhere classified	Viêm não virus khác, chưa phân loại
A85.0†	A850	Enteroviral encephalitis (G05.1*)	Viêm não do enterovirus (G05.1*)
A85.1†	A851	Adenoviral encephalitis (G05.1*)	Viêm não do Adenovirus (G05.1*)
A85.2	A852	Arthropod-borne viral encephalitis, unspecified	Viêm não virus do tiết túc truyền, không đặc hiệu
A85.8	A858	Other specified viral encephalitis	Viêm não virus xác định khác
A86	A86	Unspecified viral encephalitis	Viêm não virus không xác định
A87	A87	Viral meningitis	Viêm màng não do virus
A87.0†	A870	Enteroviral meningitis (G02.0*)	Viêm màng não do Enterovirus (G02.0*)
A87.1†	A871	Adenoviral meningitis (G02.0*)	Viêm màng não do Adenovirus (G02.0*
A87.2	A872	Lymphocytic choriomeningitis	Viêm màng não - màng nhện tăng lympho bào
A87.8	A878	Other viral meningitis	Viêm màng não do virus khác
A87.9	A879	Viral meningitis, unspecified	Viêm màng não do virus, không đặc hiệu
A88	A88	Other viral infections of central nervous system, not elsewhere classified	Nhiễm virus khác của hệ thần kinh trung ương, chưa phân loại
A88.0	A880	Enteroviral exanthematous fever [Boston exanthem]	Sốt phát ban do Enterovirus (phát ban Boston)
A88.1	A881	Epidemic vertigo	Chóng mặt gây dịch
A88.8	A888	Other specified viral infections of central nervous system	Nhiễm virus xác định khác của hệ thần kinh trung ương
A89	A89	Unspecified viral infection of central nervous system	Nhiễm virus không xác định của hệ thần kinh trung ương
A90	A90	Dengue fever (classical Dengue)	Sốt Dengue (Dengue cổ điển)
A92	A92	Other mosquito-borne viral fevers	Bệnh sốt virus khác do muỗi truyền
A92.0	A920	Chikungunya virus disease	Bệnh virus Chikungunya
A92.1	A921	O nyong-nyong fever	Sốt do O nyong-nyong
A92.2	A922	Venezuelan equine fever	Sốt ngựa Venezuelan
A92.3	A923	West Nile virus infection	Bệnh virus vùng Tây sông Nil
A92.4	A924	Rift Valley fever	Sốt thung lũng Rift
A92.8	A928	Other specified mosquito-borne viral fevers	Sốt virus do muỗi truyền xác định khác
A92.9	A929	Mosquito-borne viral fever, unspecified	Sốt virus do muỗi truyền, không đặc hiệu
A93	A93	Other arthropod-borne viral fevers, not elsewhere classified	Sốt virus khác do tiết túc truyền, chưa phân loại
A93.0	A930	Oropouche virus disease	Bệnh virus Oropouche
A93.1	A931	Sandfly fever	Sốt muỗi cát
A93.2	A932	Colorado tick fever	Sốt do ve Colorado
A93.8	A938	Other specified arthropod-borne viral fevers	Sốt virus xác định khác do tiết túc truyền
A94	A94	Unspecified arthropod-borne viral fever	Sốt virus do tiết túc truyền không xác định
A95	A95	Yellow fever	Sốt vàng
A95.0	A950	Sylvatic yellow fever	Sốt vàng ở rừng
A95.1	A951	Urban yellow fever	Sốt vàng thành thị
A95.9	A959	Yellow fever, unspecified	Sốt vàng, không đặc hiệu
A96	A96	Arenaviral haemorrhagic fever	Sốt xuất huyết do Arenavirus
A96.0	A960	Junin haemorrhagic fever	Sốt xuất huyết Junin
A96.1	A961	Machupo haemorrhagic fever	Sốt xuất huyết Machupo
A96.2	A962	Lassa fever	Sốt Lassa
A96.8	A968	Other arenaviral haemorrhagic fevers	Sốt xuất huyết do Arenavirus khác
A96.9	A969	Arenaviral haemorrhagic fever, unspecified	Sốt xuất huyết do Arenavirus không đặc hiệu
A97	A97	 	Sốt xuất huyết Dengue
A97.0	A970	Dengue without warning signs	Sốt xuất huyết không có dấu hiệu cảnh báo
A97.1	A971	Dengue with warning signs	Sốt xuất huyết có dấu hiệu cảnh báo
A97.2	A972	Severe Dengue	Sốt xuất huyết nặng
A97.9	A979	Dengue, unspecified	Sốt xuất huyết không đặc hiệu
A98	A98	Other viral haemorrhagic fevers, not elsewhere classified	Sốt xuất huyết do virus khác, chưa phân loại
A98.0	A980	Crimean-Congo haemorrhagic fever	Sốt xuất huyết Crimean - Congo
A98.1	A981	Omsk haemorrhagic fever	Sốt xuất huyết Omsk
A98.2	A982	Kyasanur Forest disease	Bệnh vùng rừng Kyasanur
A98.3	A983	Marburg virus disease	Bệnh virus Marburg
A98.4	A984	Ebola virus disease	Bệnh virus Ebola
A98.5	A985	Haemorrhagic fever with renal syndrome	Sốt xuất huyết với hội chứng thận
A98.8	A988	Other specified viral haemorrhagic fevers	Sốt xuất huyết do virus xác định khác
A99	A99	Unspecified viral haemorrhagic Fever	Sốt xuất huyết do virus không xác định
B00	B00	Herpesviral [herpes simplex] infections	Bệnh do Herpes simplex
B00.0	B000	Eczema herpeticum	Chàm do virus Herpes
B00.1	B001	Herpesviral vesicular dermatitis	Viêm da rộp nước do virus Herpes
B00.2	B002	Herpesviral gingivostomatitis and pharyngotonsillitis	Viêm miệng - lợi và viêm amydan - hầu do virus Herpes
B00.3†	B003	Herpesviral meningitisG02.0	Viêm màng não do virus Herpes G02.0
B00.4†	B004	Herpesviral encephalitis (G05.1*)	Viêm não do virus Herpes (G05.1*)
B00.5	B005	Herpesviral ocular disease	Bệnh mắt do virus Herpes
B00.7	B007	Disseminated herpesviral disease	Bệnh virus Herpes lan tỏa
B00.8	B008	Other forms of herpesviral infection	Dạng khác của nhiễm virus Herpes
B00.9	B009	Herpesviral infection, unspecified	Nhiễm Virus Herpes, không đặc hiệu
B01	B01	Varicella [chickenpox]	Thủy đậu
B01.0†	B010	Varicella meningitis (G02.0*)	Viêm màng não do thủy đậu (G02.0*)
B01.1†	B011	Varicella encephalitis (G05.1*)	Viêm não do thủy đậu (G05.1*)
B01.2†	B012	Varicella pneumonia (J17.1*)	Viêm phổi do thủy đậu (J17.1*)
B01.8	B018	Varicella with other complications	Thủy đậu với biến chứng khác
B01.9	B019	Varicella without complication	Thủy đậu không biến chứng
B02	B02	Zoster [herpes zoster]	Bệnh do herpes zoster
B02.0†	B020	Zoster encephalitis (G05.1*)	Viêm não do Zoster (G05.1*)
B02.1†	B021	Zoster meningitis (G02.0*)	Viêm màng não do Zoster (G02.0*)
B02.2†	B022	Zoster with other nervous system involvement	Tổn thương hệ thần kinh khác do zoster
B02.3	B023	Zoster ocular disease	Bệnh mắt do Zoster
B02.7	B027	Disseminated zoster	Bệnh Zoster lan tỏa
B02.8	B028	Zoster with other complications	Bệnh Zoster với biến chứng khác
B02.9	B029	Zoster without complication	Bệnh Zoster không biến chứng
B03	B03	Smallpox	Đậu mùa
B04	B04	Monkeypox	Đậu khỉ
B05	B05	Measles	Sởi
B05.0†	B050	Measles complicated by encephalitisG05.1	Sởi biến chứng viêm não G05.1
B05.1†	B051	Measles complicated by meningitisG02.0	Sởi biến chứng viêm màng não G02.0
B05.2†	B052	Measles complicated by pneumoniaJ17.1	Sởi biến chứng viêm phổi J17.1
B05.3†	B053	Measles complicated by otitis mediaH67.1	Sởi biến chứng viêm tai giữa H67.1
B05.4	B054	Measles with intestinal complications	Sởi với biến chứng ở ruột
B05.8	B058	Measles with other complications	Sởi với biến chứng khác
B05.9	B059	Measles without complication	Sởi không biến chứng
B06	B06	Rubella [German measles]	Bệnh rubella (sởi Đức)
B06.0†	B060	Rubella with neurological complications	Bệnh rubella với biến chứng thần kinh
B06.8	B068	Rubella with other complications	Bệnh rubella với biến chứng khác
B06.9	B069	Rubella without complication	Bệnh rubella không có biến chứng
B07	B07	Viral warts	Bệnh mụn cóc do virus
B08	B08	Other viral infections characterized by skin and mucous membrane lesions, not elsewhere classified	Nhiễm virus khác, có biểu hiện tổn thương tại da và niêm mạc, chưa phân loại
B08.0	B080	Other orthopoxvirus infections	Nhiễm orthopoxvirus khác
B08.1†	B081	Molluscum contagiosum	U mềm lây
B08.2	B082	Exanthema subitum [sixth disease]	Phát ban đột ngột [bệnh thứ sáu]
B08.3	B083	Erythema infectiosum [fifth disease]	Ban đỏ truyền nhiễm [bệnh thứ năm]
B08.4	B084	Enteroviral vesicular stomatitis with exanthem	Viêm họng có phỏng nước do virus đường ruột với phát ban
B08.5	B085	Enteroviral vesicular pharyngitis	Viêm họng có phỏng nước do virus đường ruột
B08.8	B088	Other specified viral infections characterized by skin and mucous membrane lesions	Nhiễm virus xác định khác có biểu hiện tổn thương tại da và niêm mạc
B09	B09	Unspecified viral infection characterized by skin and mucous membrane lesions	Nhiễm virus không xác định, có biểu hiện tổn thương tại da và niêm mạc
B15	B15	Acute hepatitis A	Viêm gan A cấp
B15.0	B150	Hepatitis A with hepatic coma	Viêm gan A có hôn mê gan
B15.9	B159	Hepatitis A without hepatic coma	Viêm gan A không có hôn mê gan
B16	B16	Acute hepatitis B	Viêm gan B cấp
B16.0	B160	Acute hepatitis B with delta-agent (coinfection) with hepatic coma	Viêm gan B cấp có đồng nhiễm virus viêm gan D, có hôn mê gan
B16.1	B161	Acute hepatitis B with delta-agent (coinfection) without hepatic coma	Viêm gan B cấp có đồng nhiễm virus viêm gan D, không có hôn mê gan
